Date,TWEET
2020-11-09 23:04:12,Watching #Hospital and cannot believe I'm seeing cancer patients with their operations cancelled because there is no more funding to use private hospitals. At the same time @BorisJohnson and @MattHancock are wasting #NHSmoney on their spurious contracts. #NotAcceptable
2020-11-09 23:02:53,"I've just watched #Hospital and said the same thing. Plenty of money spaffed to mate, yet they leave NHS hospitals with huge deficits and staff shortages. https://t.co/cTFNvvpPPG"
2020-11-09 23:02:21,What kind of government have we been cursed with like this? #EndSARS #EndPoliceBrutalityinNigera #Resign #ABT_THEALBUM #ABetterTime #socrazy #Hospital #Xbox #XboxSeriesX #XboxSeriesS #COVID19 #vaccine #BETTERNIGERIA  #SayNoToSocialMediaBill https://t.co/k7GnXW6Oo7
2020-11-09 23:02:08,"The flies, the blood, the surgeons, the insanity - #Gettysburg. #novel #medfiction #hospital #amreading
https://t.co/5Zi3c275n6 https://t.co/mW8bKB9BrF"
2020-11-09 23:01:42,"A visual explanation of the early and enabling works underway at Griffith Base Hospital Redevelopment from late 2020 to early 2022.
Credit: Health Infrastructure
#nswgovernment #hospital #redevelopment #healthinfrastructure #construction #edsico https://t.co/IbpI4UHfiU"
2020-11-09 22:59:30,"If anyone wants to see the real pressures our NHS faces, watch #hospital (on iPlayer). Hospital trusts are already having to make some tough, prioritising decisions due to lack of funding/various issues with covid. Truly insightful. #WearAMask"
2020-11-09 22:55:48,"Whether you somehow managed to miss tonight's #Hospital or just feel compelled to watch it again, episode 1 is now up on @BBCiplayer here: https://t.co/sqRgbJ0xq6 https://t.co/h6PZG85m4k"
2020-11-09 22:55:03,"nicholas recommends to chill in the freezer when you're under pressure 

#ENHYPEN #BREAKING #Destiny2 #Election2020 #FridayLivestream #hospital #PowerYourDreams #socrazy #Xbox #vaccino 

https://t.co/GGDZXvVXja"
2020-11-09 22:53:43,"@Mabel_Mouse_ Hang on? You say the Govt. say that private health care was too expensive now?

Then why have they handed over millions to them to help with Covid cover and are set to do so again.

How many NHS patients have been dealt with by a private hospital? #hospital"
2020-11-09 22:50:55,Wow! Tonight's episode of #Hospital is a real eye-opener!!
2020-11-09 22:49:57,"I don't think politicians can see cumulative affect of their ""choices""
Delay cancer treatment: it might spread - more complex operation, longer more difficult uncertain recovery, more family disruption, more theatre disruption. Add #COVID &amp; their incompetence ...

#hospital https://t.co/H3f8Oghb9M"
2020-11-09 22:49:45,"Nail on the head 👏🏻RT @mikebirty: Hospitals don't have a deficit, they cost what they cost.

If they are spending more than they have been given then they're underfunded.
#hospital"
2020-11-09 22:46:52,"If those anti lockdown/anti maskers need some hard proof, they need to watch tonight’s ep of #hospital. If we don’t control Covid levels, hospitals then cannot treat those with other life threatening illnesses. It’s as simple as that! #lockdown"
2020-11-09 22:43:30,If you've got an issue with wearing a mask/social distancing please just watch #hospital and see what kind of things you are interfering with. It's horrific.
2020-11-09 22:43:14,Aun Sang Suu Kyi is set for re...  Check at https://t.co/8q5oxGG73t Follow @insubcontinent also TRNDN #NS10v10 John Major #24hoursinpolicecustody #hospital Kranium #CookEatRepeat Nigella Garry Monk Huddersfield Dexta
2020-11-09 22:43:13,"Gets the Pain OUT
Quality Care Starts with Quality Products
#patientexperience #painmanagement #qualityimprovement #hospitals #hospital
#healthcareinnovation #healthcare https://t.co/WN1BEpfwhN"
2020-11-09 22:42:06,"#Hospital - a valuable insight into what is really happening in our hospitals, my ❤️ goes out to those in need on a waiting list. I was however surprised by the improper use of a facemask, glad others noticed!"
2020-11-09 22:40:36,That was hard to watch God  bless our NHS thank you! 💗🌈 #Hospital
2020-11-09 22:40:16,"Great day at Chase Farm hospital today @RoyalFreeNHS meeting the team in endoscopy, theatres and imaging. Thank you all for everything you do and for your very warm and friendly welcome. And great to see some of you tonight on #hospital"
2020-11-09 22:39:52,Crazy to see Professor Fusai on hospital after hearing so much about him and the incredible surgeon he really is #hospital .
2020-11-09 22:38:49,#hospital frankly scandalous how much Tories have ruined #nhsengland #royalfree #London
2020-11-09 22:37:41,"#hospital, another reality check that mainstream media won't cover in nearly enough detail to educate the country. Good work BBC."
2020-11-09 22:37:26,"I was so moved watching the first episode of Hospital tonight. I feel so incredibly proud to be a part of such an amazing organisation. And what a Chief Exec we have - Caroline you are just brilliant, we are so lucky to have you! 🙏🏻@RoyalFreeNHS @RFLchiefexec #hospital"
2020-11-09 22:37:03,"Watching #Hospital I feel very fortunate to have been able had my cancer surgery a week before lockdown @RoyalFreeNHS. Good and bad luck in both respects. 
What so many and their families in worse situations have had to endure doesn't bear thinking about"
2020-11-09 22:36:56,"We also got a political ""truth"". Politicians are very short term.
Delay treating a serious #covid patient for a few days and you have an almost certain death.
Delay treating a #cancer for a few months and you might have spread.
Political choice obvious
#hospital https://t.co/4pDhqXFriT"
2020-11-09 22:36:54,"#Jeron 570 code blue station and patient call cord station installed by our team at a #healthcare facility.

#Install #Service #Maintenance #Solution #HealthandSafety #CodeBlue #Nursing #RapidResponse #SafetyFirst #Hospital #Team #EmergencyResponse https://t.co/lVzEYvwoah"
2020-11-09 22:36:22,Staff restaurant 😍😍#monday #lunch #today #lambkorma  #pennearibbiata #cornedbeef #infusedbasmatirice #homemade #flavour #menu #cookingwithpassion #cheflife #love #lovecooking #hospitality #hse #hospital #foodporn #foodie #foryoupage #foryou #picoftheday #chef #ireland #dublin https://t.co/6f0PtHyBai
2020-11-09 22:36:00,@StanCollymore @MindCharity @CharitySANE @YoungMindsUK @TimetoChange @samaritans @theCALMzone Have you just watched #hospital on BBC2 Stan?  Shows the Government up for exactly what they are. Cannot believe a word that passes their PR filtered lips. Years of underfunding followed by mismanagement on a grand scale of the virus.
2020-11-09 22:35:32,@RoyalFreeNHS #hospital was incredibly moving. We have been through so much in the last few months and it shows we’re not alone 🥰
2020-11-09 22:35:28,Utterly harrowing and scary as always... #hospital
2020-11-09 22:35:11,@RoyalFreeNHS An incredible insight to the tremendous work that is carried out everyday. Forever be grateful to the #NHS #hospital ❤️💙
2020-11-09 22:34:41,I'm so proud of my workshop staff  who wasn't on the telly tonight you do an amazing job and I'm so proud of you all #NHSheroes @bbc #hospital
2020-11-09 22:34:29,"@BratSlytherin Look out for episode 2 #hospital , championing #rehabilitation @RFL_NRC @MarketaRamsay @rebeccaibunting @Rakhee_AHP @AnnaRn89 @Freya_OT @patwizzbut1 https://t.co/62vf3iRM40"
2020-11-09 22:34:13,Humbling watching @BBCTwo and  #Hospital those that won’t wear masks and think lock down is a joke need to watch the impact Covid has had on people who need the #NHS to save their lives. @MattHancock @BorisJohnson should be ashamed at the damage their underfunding causes.
2020-11-09 22:33:45,Another incredible episode of #Hospital. Shout out to the amazing team at @RoyalFreeNHS for such an open &amp; honest insight into your services at such a challenging time. Thank you #NHS for everything you do 💙 #NHSComms https://t.co/7WFaqUm9Qx
2020-11-09 22:33:19,Thank you Lisa. V proud to fly the flag for the NHS and all of the amazing work happening every day #Hospital https://t.co/F2feXi8jmK
2020-11-09 22:31:32,Great program when you see the goings on and struggles behind the scenes. Each and every person who works in surgery is a star. Also the juggling of patients and keeping everyone safe. #royalfreehospital #hospital
2020-11-09 22:30:41,Just watched #hospital and it brings into sharp relief the relentless challenges facing the NHS. Impossible decisions being made daily. Well done everyone @RoyalFreeNHS and nice to see some familiar faces @dulwichchris @EmmakearneyNHS
2020-11-09 22:30:26,Y’all gonna send Ben Carson’s homophobic dumbass to Walter Reed Total Landscaping or will y’all remember to check for the word #Hospital https://t.co/y9GTA6OM4l
2020-11-09 22:30:19,The #AI #deeplearning project uses cameras that detect #facemask usage and #socialdistancing levels with a goal of eventually scaling to hundreds of cameras within high-traffic #hospital areas. #Microsoft https://t.co/EbT6q7qylS
2020-11-09 22:30:05,#COVID19 outbreak declared at #Mississauga #Hospital after cardiology unit patients and emergency department staff test positive https://t.co/DD2ZsnrrGU
2020-11-09 22:29:09,I have been watching #hospital this eve and feeling emotional. The Royal Free fixed my #aneurysm in September after my surgery was delayed for 6 months because of #COVID19 I have so much respect for the #NHS
2020-11-09 22:27:57,"@medrxivpreprint Study of SARS-CoV-2 antibodies in &gt;5,000 healthcare workers https://t.co/qeIt6NwglM @Cambridge_Uni @PHE_uk @CDUni @CDUmedia @CUH_NHS @MenziesResearch @medrxivpreprint #Coronavirus #Hospital #Pandemic #COVID #Antibodies #Healthcare #SARSCoV2"
2020-11-09 22:27:46,"@drdjcooper @CUH_NHS @igoodfel @EsteeTorok @ACTcharity Study of SARS-CoV-2 antibodies in &gt;5,000 healthcare workers https://t.co/qeIt6NwglM @Cambridge_Uni @PHE_uk @CDUni @CDUmedia @CUH_NHS @MenziesResearch @medrxivpreprint #Coronavirus #Hospital #Pandemic #COVID #Antibodies #Healthcare #SARSCoV2"
2020-11-09 22:27:36,"@Baker_Lab_Cam @CUH_NHS @drdjcooper @igoodfel @EsteeTorok @ACTcharity Study of SARS-CoV-2 antibodies in &gt;5,000 healthcare workers https://t.co/qeIt6NwglM @Cambridge_Uni @PHE_uk @CDUni @CDUmedia @CUH_NHS @MenziesResearch @medrxivpreprint #Coronavirus #Hospital #Pandemic #COVID #Antibodies #Healthcare #SARSCoV2"
2020-11-09 22:27:09,Watching #hospital on #BBC2 made me realise just how lucky I was that my surgery to treat Cervical Cancer went ahead in June 2020.
2020-11-09 22:27:04,"Study of SARS-CoV-2 antibodies in &gt;5,000 healthcare workers https://t.co/qeIt6NeFue @Cambridge_Uni @PHE_uk @CDUni @CDUmedia @CUH_NHS @MenziesResearch @medrxivpreprint #Coronavirus #Hospital #Pandemic #COVID #Antibodies #Healthcare #SARSCoV2 https://t.co/3MnfKuIveV"
2020-11-09 22:26:49,#hospital Love to know BREAKDOWN and actual profit private hospitals got from £1.5 Billion WE PAID TO THEM. #profitbeforepatients
2020-11-09 22:26:25,Maybe it's time for an NHS tax? I certainly wouldn't begrudge it personally IF we got guarantees that the extra money would go directly towards a properly funded (and managed) health and social care system. Can't trust the charlatans currently in gov though #hospital
2020-11-09 22:26:24,#hospital great viewing @RoyalFreeNHS brings back many memories of working in a wonderful hosptial with their amazing staff #NHS
2020-11-09 22:26:02,Watching #hospital with a knot in my stomach. In awe of each of the @RoyalFreeNHS medics and staff trying so hard to keep things moving despite all the setbacks. As if their own life were at stake
2020-11-09 22:25:47,"The Royal Free #hospital worrying about their £36m overspend on saving lifes, while this government can spaff £12bn to their friends without scrutiny on a system that is failing. Shameful."
2020-11-09 22:25:29,"I've just watched #hospital on @BBC; how can this be right?! Pxs with aneurysms not being operated on; a man who's cancer had spread due to not being operated on, etc, etc all due to #COVID19! Why is death by Covid considered a bigger risk than these other killers?"
2020-11-09 22:25:12,It always feels a privilege to be able to play a part in helping @RoyalFreeNHS staff and patients but after the #Hospital programme tonight on @bbctwo by @Label1tv it’s hard to feel anything other than humbled. Gripping and essential TV. https://t.co/1wwP6yFWBJ
2020-11-09 22:24:38,Embarrassed as an NHS worker to see so many staff not wearing masks properly!! C'mon guys #hospital
2020-11-09 22:24:36,Well done to all at the @RoyalFreeNHS for persevering every single day 🙌🏻 #NHS #COVID19 #hospital https://t.co/G1lwCpjW39
2020-11-09 22:24:19,@drphilhammond Hope they don’t need rapid results cos the Royal Free in Lindon only have 13 per day!!!! #hospital
2020-11-09 22:24:13,I hope that some of the selfish amongst us who have ignored lockdown rules to do as they please and potentially spread Covid have watched #hospital tonight and felt guilty at all the missed operations...
2020-11-09 22:23:31,"Why we must do everything to prevent the spread of Covid so the #NHS is not completely overwhelmed. Not that it will matter to the #COVIDIDIOTS 
#hospital"
2020-11-09 22:22:58,"Too many good programmes on at the same time tonight 9pm #Hospital on BBC2, #24hrsinpolicecustody on C4 and #PaddingtonStation on C5. Not fair!"
2020-11-09 22:22:07,@BBCTwo The hospital is compulsory watching for anyone who doesn’t think wearing a mask matters. Well done to the @RoyalFreeNHS for brilliantly highlighting the very real impact and collateral Covid is causing on cancer. My heart was breaking watching. #bowelcancer #hospital
2020-11-09 22:21:59,"@EMoulds I wonder if @MattHancock is watching #hospital.  The Govt. mantra, for the #NHS, during lockdown, should have been:  Protect the NHS. Kill cancer patients.  Because that has happened. Cancer patients have died, or will die, needlessly."
2020-11-09 22:21:40,It was amazing as always. Thank you #hospital and thank you #nhs https://t.co/txIfEGZ9y4
2020-11-09 22:21:05,.@Jesse_Norman I hope you &amp; your wife @katebingham2 were watching #Hospital - and have realised that the money she insisted on spending on PR (WHY?????) could and should have been spent elsewhere. #Disgraceful #SnoutsInTroughs https://t.co/vB3g46kkjw
2020-11-09 22:20:57,"#hospital I was one of the lucky ones,I was diagnosed with a cyst on one of my kidneys which could be cancer.
Originally they were going to monitor over the coming months however they called me into UCH hospital west Moreland hospital where the RFT removed my kidney it was cancer"
2020-11-09 22:20:36,"Tonight’s #Hospital showed how our staff are meeting challenges none of us have had to deal with before. We are so grateful to the supporters of @RoyalFreeChty whose generosity helps support our staff, improve services for patients and invest in world-leading medical research 💜 https://t.co/YdqUpESwRi"
